Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Body Type,Position,Height,Weight
32,England,60,60,Waterford FC,190000.0,550.0,Left,1.0,4.0,2.0,Normal,Middle,185,76
22,England,62,66,Grimsby Town,550000.0,2000.0,Left,1.0,3.0,2.0,Lean,Back,181,72
23,Paraguay,66,74,Club Atlético Aldosivi,1800000.0,3000.0,Left,1.0,3.0,2.0,Normal,Back,180,76
22,Sweden,72,77,SK Slavia Praha,3300000.0,750.0,Right,1.0,3.0,2.0,Normal,Back,186,78
23,Brazil,64,68,Club Atlético Rentistas,850000.0,500.0,Left,1.0,3.0,4.0,Lean,Forward,170,67
28,Brazil,70,70,Tianjin Jinmen Tiger FC,1600000.0,6000.0,Right,1.0,3.0,3.0,Normal,Middle,177,65
25,Germany,68,71,Holstein Kiel,1400000.0,7000.0,Right,1.0,3.0,2.0,Lean,Back,190,81
33,Greece,74,74,Fortuna Sittard,2000000.0,13000.0,Left,1.0,3.0,2.0,Normal,Back,191,83
30,Greece,82,82,Olympiacos CFP,25000000.0,2000.0,Right,3.0,2.0,2.0,Normal,Back,189,83
22,Argentina,66,74,San Lorenzo de Almagro,1800000.0,3000.0,Right,1.0,3.0,2.0,Normal,Middle,177,68
26,Kenya,74,76,Kashiwa Reysol,5500000.0,12000.0,Left,1.0,3.0,3.0,Normal,Forward,193,85
22,Argentina,66,75,Unión de Santa Fe,1900000.0,4000.0,Right,1.0,3.0,3.0,Normal,Middle,170,68
24,Germany,64,68,SK Austria Klagenfurt,775000.0,2000.0,Left,1.0,3.0,2.0,Normal,Back,177,66
22,Germany,64,71,SC Freiburg II,1200000.0,1000.0,Left,1.0,3.0,2.0,Normal,Middle,180,75
25,Peru,65,65,Club Atlético Grau,800000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,181,78
20,Australia,62,75,Sydney FC,900000.0,1000.0,Right,1.0,3.0,2.0,Lean,Middle,178,69
24,Ecuador,68,73,Barcelona Sporting Club,1800000.0,500.0,Left,1.0,3.0,2.0,Lean,Middle,168,70
31,Croatia,71,71,Amiens SC,1300000.0,5000.0,Right,1.0,3.0,2.0,Normal,Back,196,94
23,Argentina,74,79,Club Atlético Independiente,6000000.0,11000.0,Right,1.0,3.0,2.0,Normal,Back,183,77
28,Germany,74,75,1. FSV Mainz 05,4000000.0,23000.0,Left,1.0,3.0,2.0,Normal,Back,193,88
25,Italy,62,64,Cosenza,500000.0,650.0,Left,1.0,3.0,2.0,Normal,Middle,179,75
20,Ecuador,58,65,Mushuc Runa,400000.0,500.0,Right,1.0,3.0,3.0,Lean,Middle,168,70
23,Uruguay,66,73,Club The Strongest,1600000.0,500.0,Right,1.0,3.0,3.0,Normal,Middle,181,77
19,Ecuador,62,72,Delfín Sporting Club,825000.0,500.0,Left,1.0,3.0,3.0,Lean,Back,183,69
22,Spain,68,77,Go Ahead Eagles,2500000.0,7000.0,Left,1.0,3.0,2.0,Lean,Back,185,76
35,Italy,66,66,Palermo,350000.0,1000.0,Right,1.0,2.0,3.0,Normal,Middle,171,67
21,England,68,81,Sunderland,3000000.0,6000.0,Right,1.0,4.0,3.0,Lean,Middle,181,74
18,Mexico,61,73,Club León,750000.0,1000.0,Right,1.0,3.0,2.0,Lean,Middle,175,72
21,Colombia,69,79,Atlético Nacional,3000000.0,2000.0,Left,1.0,3.0,2.0,Lean,Back,186,80
29,Tunisia,66,66,Vålerenga Fotball,850000.0,2000.0,Left,1.0,4.0,3.0,Lean,Back,191,81
28,Austria,63,63,Austria Lustenau,425000.0,2000.0,Left,1.0,3.0,2.0,Normal,Middle,170,65
24,Cape Verde Islands,63,66,FK Jerv,650000.0,1000.0,Left,1.0,3.0,3.0,Stocky,Back,182,80
21,France,72,84,Toulouse Football Club,5500000.0,9000.0,Right,1.0,3.0,2.0,Lean,Back,187,76
24,Ecuador,68,72,CS Emelec,1700000.0,500.0,Right,1.0,4.0,3.0,Normal,Middle,167,69
18,France,65,78,FC Metz,1600000.0,600.0,Right,1.0,2.0,2.0,Lean,Back,176,64
26,Bolivia,67,70,Club Deportivo Guabirá,1200000.0,500.0,Right,1.0,3.0,3.0,Normal,Back,176,76
22,Denmark,71,77,Silkeborg IF,3000000.0,7000.0,Left,1.0,3.0,3.0,Lean,Middle,178,68
26,Germany,60,61,TSV Havelse,300000.0,500.0,Right,1.0,2.0,2.0,Normal,Middle,187,79
24,Venezuela,64,69,Academia Puerto Cabello,800000.0,500.0,Right,1.0,3.0,2.0,Lean,Middle,174,68
33,Uruguay,64,64,"Club Social, Cultural y Deportivo de Blooming",300000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,185,75
24,England,66,70,Oxford United,1200000.0,4000.0,Right,1.0,3.0,4.0,Normal,Back,179,74
22,Zambia,68,78,FC Midtjylland,2700000.0,10000.0,Right,1.0,3.0,3.0,Lean,Back,171,65
25,Switzerland,67,70,SSV Jahn Regensburg,1200000.0,5000.0,Right,1.0,3.0,2.0,Normal,Back,187,83
26,Croatia,67,67,Jagiellonia Białystok,1100000.0,4000.0,Right,1.0,5.0,2.0,Normal,Forward,187,72
24,Germany,65,71,TSV 1860 München,1100000.0,950.0,Right,1.0,5.0,2.0,Normal,Back,180,71
23,France,65,74,Paris FC,1500000.0,2000.0,Right,1.0,2.0,2.0,Normal,Back,185,78
23,Argentina,68,77,Atlético Tucumán,2600000.0,4000.0,Right,1.0,3.0,2.0,Normal,Back,166,67
30,France,64,64,USL Dunkerque,575000.0,2000.0,Left,1.0,4.0,2.0,Stocky,Middle,176,68
30,Republic of Ireland,69,69,Birmingham City,1400000.0,17000.0,Right,1.0,3.0,3.0,Normal,Forward,180,64
30,Estonia,66,66,FCSB (Steaua),700000.0,5000.0,Right,1.0,3.0,2.0,Stocky,Back,192,90
24,France,74,78,Stade de Reims,5500000.0,16000.0,Right,1.0,3.0,2.0,Normal,Back,185,80
22,Norway,64,73,Odds BK,1300000.0,1000.0,Right,1.0,3.0,3.0,Normal,Middle,180,73
21,Morocco,66,73,Waasland-Beveren,1600000.0,2000.0,Left,1.0,3.0,3.0,Lean,Back,172,62
30,Germany,57,57,SC Freiburg II,160000.0,900.0,Right,1.0,3.0,2.0,Normal,Middle,169,65
24,Korea Republic,65,72,Gangwon FC,1300000.0,2000.0,Right,1.0,3.0,2.0,Normal,Middle,184,75
26,Sweden,62,63,Varbergs BoIS FC,475000.0,900.0,Left,1.0,2.0,2.0,Normal,Back,189,79
25,Ukraine,66,69,Bruk-Bet Termalica Nieciecza,1000000.0,2000.0,Right,1.0,3.0,2.0,Normal,Middle,173,65
24,Guinea,69,75,Paris FC,2200000.0,5000.0,Right,1.0,2.0,3.0,Lean,Middle,188,81
22,Uruguay,68,78,Godoy Cruz,2700000.0,5000.0,Left,1.0,3.0,2.0,Lean,Forward,187,76
19,Bolivia,64,77,Club Atlético Nacional Potosí,1400000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,173,65
18,Russia,66,81,FC Lokomotiv Moscow,1900000.0,3000.0,Right,1.0,3.0,2.0,Lean,Back,185,76
34,Argentina,67,67,Deportivo Táchira FC,500000.0,500.0,Right,1.0,3.0,2.0,Stocky,Forward,181,80
28,Bolivia,65,65,Club Atlético Palmaflor,725000.0,500.0,Right,1.0,3.0,3.0,Lean,Back,169,62
30,Ecuador,69,69,LDU Quito,1100000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,184,77
23,France,62,70,Seraing,850000.0,2000.0,Right,1.0,3.0,2.0,Normal,Middle,186,73
23,Ghana,70,78,Rio Ave FC,3600000.0,6000.0,Right,1.0,3.0,2.0,Normal,Back,187,79
23,Brazil,70,75,Estoril Praia,2400000.0,5000.0,Right,1.0,4.0,3.0,Lean,Back,173,68
32,Suriname,67,67,SC Cambuur,650000.0,3000.0,Right,1.0,3.0,2.0,Stocky,Back,181,78
22,Colombia,69,80,Deportivo Alavés,2900000.0,30000.0,Right,1.0,4.0,2.0,Lean,Back,176,71
22,Japan,65,70,Kashima Antlers,1000000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,173,64
30,Peru,66,66,Sport Huancayo,725000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,170,66
29,Argentina,61,61,Aragua Fútbol Club,325000.0,500.0,Left,1.0,3.0,2.0,Normal,Middle,174,69
32,Greece,68,68,VfL Bochum 1848,775000.0,9000.0,Right,1.0,2.0,2.0,Normal,Back,185,83
25,Germany,64,68,Rot-Weiß Essen,750000.0,1000.0,Right,1.0,3.0,2.0,Normal,Middle,184,81
24,Paraguay,65,66,General Caballero (JLM),775000.0,500.0,Right,1.0,2.0,2.0,Normal,Back,185,81
27,Venezuela,61,61,Aragua Fútbol Club,350000.0,500.0,Right,1.0,4.0,4.0,Normal,Middle,176,75
25,England,67,72,Bristol City,1300000.0,10000.0,Right,1.0,3.0,2.0,Normal,Back,187,73
23,Chile,66,75,Unión Española,1800000.0,1000.0,Left,1.0,3.0,2.0,Lean,Back,180,72
18,England,61,71,Colchester United,650000.0,750.0,Right,1.0,2.0,2.0,Normal,Back,180,72
22,Colombia,69,77,La Equidad,3100000.0,1000.0,Right,1.0,2.0,2.0,Lean,Middle,172,64
29,Croatia,62,62,SC East Bengal FC,400000.0,600.0,Left,1.0,3.0,3.0,Normal,Forward,180,75
35,France,64,64,Rochdale,160000.0,2000.0,Right,1.0,3.0,2.0,Normal,Middle,188,72
24,Australia,63,66,Western United FC,675000.0,900.0,Right,1.0,3.0,3.0,Lean,Forward,175,70
28,Namibia,72,72,Mamelodi Sundowns FC,2400000.0,1000.0,Right,1.0,3.0,2.0,Normal,Forward,174,70
34,Venezuela,64,64,Estudiantes de Mérida,275000.0,500.0,Left,1.0,3.0,4.0,Normal,Middle,175,78
24,England,75,83,Fulham,11500000.0,38000.0,Right,1.0,3.0,2.0,Lean,Back,196,80
23,Jamaica,65,70,Vancouver Whitecaps FC,975000.0,2000.0,Right,1.0,1.0,2.0,Normal,Back,180,79
20,Ecuador,64,77,Vancouver Whitecaps FC,1400000.0,2000.0,Left,1.0,3.0,3.0,Lean,Forward,168,60
18,Netherlands,62,82,Borussia Dortmund II,1100000.0,500.0,Left,1.0,4.0,3.0,Lean,Middle,176,71
25,France,69,74,Amiens SC,1800000.0,3000.0,Right,1.0,3.0,2.0,Normal,Middle,183,79
23,Denmark,64,70,Viborg FF,925000.0,3000.0,Left,1.0,3.0,3.0,Normal,Back,186,76
20,Uruguay,68,79,Club Atlético River Plate,2700000.0,500.0,Right,1.0,3.0,2.0,Normal,Forward,185,79
24,England,67,72,Aberdeen,1400000.0,8000.0,Left,1.0,3.0,3.0,Lean,Back,172,70
21,North Macedonia,63,69,Wisła Kraków,700000.0,1000.0,Left,1.0,3.0,3.0,Normal,Middle,188,80
27,Peru,63,63,Sport Huancayo,525000.0,500.0,Right,1.0,3.0,2.0,Lean,Back,172,71
22,Argentina,67,77,Club Atlético Huracán,2200000.0,4000.0,Left,1.0,2.0,2.0,Lean,Back,179,75
24,England,64,68,Doncaster Rovers,850000.0,5000.0,Left,1.0,3.0,3.0,Normal,Back,180,69
23,Uruguay,66,73,Fútbol Club Juárez,1700000.0,3000.0,Right,1.0,3.0,2.0,Normal,Forward,176,68
22,Germany,74,80,1. FC Köln,6000000.0,19000.0,Right,1.0,3.0,2.0,Normal,Back,192,91
21,Portugal,68,83,Estoril Praia,3000000.0,5000.0,Right,1.0,3.0,3.0,Normal,Back,176,72
25,Germany,70,74,FK Austria Wien,2000000.0,10000.0,Right,1.0,3.0,2.0,Normal,Back,189,83
24,Uruguay,63,64,Club Atlético River Plate,525000.0,500.0,Left,1.0,2.0,2.0,Normal,Middle,179,74
25,Japan,61,66,Shimizu S-Pulse,450000.0,800.0,Right,1.0,3.0,2.0,Lean,Middle,177,73
20,Ghana,64,78,KAS Eupen,1400000.0,3000.0,Right,1.0,3.0,3.0,Normal,Forward,171,60
25,Morocco,68,71,CF Fuenlabrada,1600000.0,3000.0,Left,1.0,3.0,2.0,Normal,Forward,184,80
19,Bolivia,59,73,Independiente Petrolero,525000.0,500.0,Right,1.0,3.0,3.0,Normal,Back,164,62
18,Colombia,57,69,Club Independiente Santa Fe,375000.0,500.0,Right,1.0,3.0,3.0,Lean,Middle,170,68
24,Argentina,67,69,Club Atlético Central Córdoba,1300000.0,4000.0,Left,1.0,3.0,3.0,Normal,Middle,170,67
26,Scotland,68,72,Oxford United,1500000.0,5000.0,Right,1.0,3.0,2.0,Normal,Back,191,82
29,Italy,72,73,US Cremonese,2200000.0,10000.0,Right,1.0,3.0,2.0,Normal,Back,189,81
31,Argentina,77,77,Atalanta,7000000.0,41000.0,Left,2.0,3.0,2.0,Normal,Back,188,87
23,Republic of Ireland,57,61,Drogheda United,230000.0,500.0,Right,1.0,3.0,2.0,Lean,Back,175,70
25,Albania,65,66,İstanbulspor,850000.0,4000.0,Left,1.0,3.0,2.0,Normal,Middle,183,75
21,Portugal,65,74,Hibernian,1600000.0,2000.0,Right,1.0,4.0,4.0,Lean,Middle,181,69
28,Paraguay,67,67,Club Sol de América,1000000.0,500.0,Left,1.0,3.0,3.0,Lean,Middle,172,77
25,Croatia,63,66,SV Ried,625000.0,2000.0,Right,1.0,3.0,3.0,Normal,Forward,180,76
23,Scotland,68,75,Reading,2200000.0,7000.0,Left,1.0,2.0,2.0,Lean,Back,185,73
21,Sweden,61,70,IK Sirius,700000.0,600.0,Left,1.0,3.0,2.0,Normal,Middle,190,85
25,France,81,86,Real Sociedad,34000000.0,36000.0,Right,1.0,3.0,2.0,Lean,Back,187,81
26,Wales,64,65,Bolton Wanderers,625000.0,3000.0,Right,1.0,3.0,2.0,Lean,Middle,187,77
20,Turkey,62,76,FK Jerv,950000.0,4000.0,Right,1.0,4.0,3.0,Normal,Back,178,70
20,Mali,68,78,Standard de Liège,2500000.0,5000.0,Right,1.0,4.0,2.0,Lean,Back,188,82
30,Ecuador,68,68,CS Emelec,1000000.0,500.0,Right,1.0,3.0,3.0,Lean,Middle,179,77
24,Spain,64,70,Racing Santander,850000.0,2000.0,Right,1.0,3.0,2.0,Lean,Middle,181,71
27,Peru,69,72,FC Emmen,1600000.0,5000.0,Right,1.0,3.0,2.0,Stocky,Back,178,71
25,Germany,65,67,Türkgücü München,900000.0,2000.0,Right,1.0,4.0,3.0,Normal,Middle,176,69
21,Republic of Ireland,75,82,Wolverhampton Wanderers,10500000.0,41000.0,Right,1.0,3.0,2.0,Normal,Back,193,81
28,Spain,66,68,Villarreal Club de Fútbol B,850000.0,2000.0,Left,1.0,3.0,2.0,Lean,Back,184,73
32,Bulgaria,64,64,Petrolul Ploiești,400000.0,2000.0,Right,1.0,3.0,3.0,Normal,Middle,184,74
27,Norway,62,62,Hamarkameratene,425000.0,950.0,Left,1.0,3.0,2.0,Normal,Middle,186,80
24,Wales,60,66,Grimsby Town,375000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,180,64
24,France,68,73,Paris FC,1700000.0,3000.0,Right,1.0,2.0,2.0,Normal,Back,182,73
21,Netherlands,63,70,RKC Waalwijk,975000.0,1000.0,Right,1.0,3.0,3.0,Lean,Middle,184,75
22,Spain,67,74,Futebol Clube de Famalicão,2100000.0,10000.0,Right,1.0,3.0,3.0,Normal,Forward,182,74
21,Uruguay,64,74,Montevideo Wanderers,1300000.0,500.0,Right,1.0,3.0,2.0,Normal,Forward,178,75
23,France,68,77,Stade Malherbe Caen,2600000.0,3000.0,Right,1.0,3.0,2.0,Lean,Back,180,72
20,Croatia,67,80,LASK Linz,2500000.0,500.0,Right,1.0,3.0,2.0,Normal,Forward,183,77
27,Turkey,74,75,Galatasaray SK,4200000.0,45000.0,Left,1.0,2.0,2.0,Normal,Back,190,80
23,England,62,68,Colchester United,600000.0,2000.0,Left,1.0,3.0,2.0,Lean,Back,180,70
21,Venezuela,67,78,Metropolitanos de Caracas FC,2100000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,183,75
19,England,57,66,Grimsby Town,350000.0,1000.0,Right,1.0,3.0,2.0,Normal,Middle,180,73
27,Portugal,77,80,Getafe CF,12000000.0,26000.0,Right,1.0,3.0,2.0,Lean,Back,190,78
22,Italy,67,75,Cosenza,2300000.0,2000.0,Left,1.0,4.0,3.0,Stocky,Middle,168,71
26,Brazil,70,70,Cuiabá,1800000.0,11000.0,Right,1.0,4.0,3.0,Normal,Forward,173,70
26,Bolivia,67,68,Club Atlético Palmaflor,1200000.0,500.0,Right,1.0,3.0,3.0,Normal,Back,172,67
32,Germany,72,72,1. FC Nürnberg,1500000.0,9000.0,Right,1.0,3.0,2.0,Normal,Back,188,77
21,Ghana,67,79,Caracas Fútbol Club,2500000.0,500.0,Right,1.0,3.0,4.0,Normal,Middle,168,66
26,Ghana,78,81,RC Celta de Vigo,16500000.0,24000.0,Right,1.0,2.0,2.0,Normal,Back,184,80
23,Brazil,68,74,Portimonense SC,1900000.0,4000.0,Right,1.0,4.0,3.0,Normal,Back,171,64
26,Ecuador,61,62,Club Deportivo El Nacional,400000.0,500.0,Right,1.0,3.0,2.0,Stocky,Forward,182,87
21,Denmark,65,73,Silkeborg IF,1500000.0,2000.0,Right,1.0,3.0,2.0,Lean,Back,184,76
23,Uruguay,69,75,Gallos Blancos de Querétaro,2000000.0,5000.0,Left,1.0,2.0,2.0,Normal,Back,183,77
22,Saudi Arabia,63,71,Al Fateh,1000000.0,5000.0,Right,1.0,3.0,2.0,Lean,Back,175,68
25,Kenya,63,66,St. Mirren,650000.0,2000.0,Right,1.0,3.0,2.0,Normal,Forward,185,78
24,Romania,65,70,AFC Chindia Târgoviște,1000000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,183,75
21,Georgia,71,81,Lech Poznań,4200000.0,500.0,Left,1.0,4.0,4.0,Lean,Middle,171,63
26,England,64,65,Port Vale,700000.0,3000.0,Left,1.0,4.0,3.0,Lean,Forward,183,73
24,Germany,63,69,Hallescher FC,700000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,186,83
21,Republic of Ireland,62,71,Shamrock Rovers,850000.0,550.0,Right,1.0,2.0,2.0,Lean,Back,173,58
24,Wales,64,71,Lincoln City,1100000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,184,74
30,Italy,70,70,Parma,1600000.0,4000.0,Right,2.0,3.0,3.0,Normal,Forward,186,85
27,Sudan,66,66,Milton Keynes Dons,925000.0,4000.0,Right,1.0,3.0,3.0,Lean,Forward,183,70
26,Italy,70,72,Como,2000000.0,3000.0,Right,1.0,3.0,3.0,Normal,Forward,194,91
22,France,66,75,Lecce,1800000.0,4000.0,Right,1.0,2.0,2.0,Normal,Back,179,75
21,Ghana,60,68,Helsingborgs IF,550000.0,550.0,Right,1.0,3.0,2.0,Lean,Middle,180,70
30,Italy,71,71,Ternana,1500000.0,3000.0,Left,1.0,2.0,2.0,Normal,Back,186,80
32,Montenegro,64,64,Korona Kielce,400000.0,1000.0,Left,1.0,3.0,2.0,Normal,Back,185,78
28,Sweden,71,71,BK Häcken,1900000.0,6000.0,Right,1.0,3.0,2.0,Lean,Forward,192,82
25,Netherlands,66,67,FC Emmen,1000000.0,3000.0,Right,1.0,4.0,3.0,Lean,Forward,187,77
25,Brazil,73,77,İstanbul Başakşehir FK,3800000.0,25000.0,Right,1.0,2.0,2.0,Normal,Back,183,79
24,Germany,75,79,SV Werder Bremen,7000000.0,18000.0,Right,1.0,3.0,2.0,Lean,Back,191,84
34,Morocco,76,76,Stade de Reims,2400000.0,21000.0,Left,2.0,3.0,2.0,Normal,Back,190,83
31,Ecuador,61,61,Club Deportivo El Nacional,220000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,188,76
30,Germany,76,76,1. FC Union Berlin,6000000.0,27000.0,Right,2.0,4.0,2.0,Lean,Back,190,77
30,England,62,62,Mansfield Town,325000.0,4000.0,Right,1.0,3.0,2.0,Normal,Back,198,92
21,Switzerland,66,81,FC Luzern,2000000.0,3000.0,Right,1.0,3.0,2.0,Normal,Back,182,74
22,Portugal,67,73,FC Emmen,1600000.0,3000.0,Right,1.0,4.0,3.0,Lean,Middle,179,72
23,Slovenia,67,75,FC Lugano,2300000.0,4000.0,Right,1.0,2.0,3.0,Normal,Forward,186,82
22,England,63,74,Lincoln City,1100000.0,5000.0,Right,1.0,3.0,3.0,Lean,Middle,182,68
32,Paraguay,62,62,General Caballero (JLM),325000.0,500.0,Right,1.0,2.0,3.0,Normal,Middle,182,85
30,Argentina,72,72,Independiente del Valle,1900000.0,800.0,Right,1.0,2.0,2.0,Normal,Back,185,80
24,England,71,76,Blackburn Rovers,2600000.0,21000.0,Left,1.0,3.0,2.0,Normal,Back,182,78
29,Guinea,70,70,AJ Auxerre,1300000.0,10000.0,Right,1.0,3.0,2.0,Stocky,Back,185,84
29,Venezuela,64,64,Metropolitanos de Caracas FC,575000.0,500.0,Right,1.0,3.0,3.0,Normal,Back,176,72
21,Uruguay,66,74,Montevideo Wanderers,1800000.0,500.0,Left,1.0,2.0,2.0,Normal,Back,171,67
29,Argentina,66,66,Club Atlético Tigre,750000.0,4000.0,Left,1.0,3.0,2.0,Normal,Back,180,73
19,Republic of Ireland,58,71,St. Patrick's Athletic,475000.0,500.0,Right,1.0,3.0,3.0,Lean,Middle,177,62
21,Sweden,67,78,SC Heerenveen,2300000.0,3000.0,Right,1.0,3.0,3.0,Normal,Forward,188,83
34,Ecuador,61,61,Club Deportivo El Nacional,110000.0,500.0,Right,1.0,3.0,2.0,Stocky,Middle,182,76
26,Finland,63,66,Górnik Zabrze,550000.0,2000.0,Left,1.0,3.0,2.0,Normal,Back,185,78
18,Colombia,58,75,Club Independiente Santa Fe,525000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,165,65
21,Germany,63,72,MSV Duisburg,1100000.0,1000.0,Right,1.0,3.0,3.0,Lean,Middle,179,71
27,Tunisia,66,67,Damac FC,875000.0,6000.0,Right,1.0,3.0,2.0,Normal,Middle,188,75
35,France,69,69,Perth Glory,80000.0,7000.0,Right,2.0,3.0,2.0,Normal,Back,183,83
26,Czech Republic,62,64,Bruk-Bet Termalica Nieciecza,450000.0,2000.0,Left,1.0,3.0,2.0,Normal,Middle,181,81
23,Germany,68,75,SpVgg Greuther Fürth,2400000.0,10000.0,Right,1.0,3.0,2.0,Stocky,Forward,183,81
25,Argentina,63,67,Independiente Petrolero,625000.0,500.0,Left,1.0,3.0,2.0,Lean,Back,174,72
23,Spain,65,72,Racing Santander,1400000.0,5000.0,Right,1.0,3.0,3.0,Lean,Middle,172,63
25,France,66,71,Grenoble Foot 38,1300000.0,2000.0,Right,1.0,3.0,3.0,Lean,Back,185,74
20,Republic of Ireland,57,63,Waterford FC,230000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,175,70
23,Argentina,68,75,Club Nacional,2400000.0,500.0,Right,1.0,3.0,3.0,Stocky,Forward,194,90
26,Croatia,64,64,AFC UTA Arad,650000.0,3000.0,Right,1.0,3.0,3.0,Normal,Forward,180,74
22,Argentina,64,75,Newell's Old Boys,1300000.0,3000.0,Right,1.0,3.0,3.0,Normal,Back,177,69
22,Italy,68,76,Cagliari,2600000.0,2000.0,Right,1.0,2.0,2.0,Lean,Back,187,75
22,England,67,80,Birmingham City,2400000.0,17000.0,Right,1.0,3.0,2.0,Lean,Back,188,78
21,Iceland,62,70,Kristiansund BK,900000.0,800.0,Right,1.0,3.0,3.0,Lean,Forward,185,82
22,Venezuela,63,69,Aragua Fútbol Club,775000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,169,69
27,Japan,69,70,Urawa Red Diamonds,1400000.0,6000.0,Right,1.0,3.0,2.0,Normal,Back,186,72
26,Uruguay,65,66,Club Plaza de Deportes Colonia,850000.0,500.0,Right,1.0,4.0,3.0,Lean,Middle,176,68
20,Korea Republic,64,78,Pohang Steelers,1400000.0,1000.0,Right,1.0,3.0,3.0,Normal,Middle,168,69
21,Netherlands,67,72,N.E.C. Nijmegen,1500000.0,3000.0,Right,1.0,3.0,2.0,Normal,Back,174,72
24,France,63,70,Campionii FC Arges,900000.0,1000.0,Right,1.0,3.0,2.0,Normal,Middle,178,75
25,Brazil,69,74,FC Arouca,1900000.0,4000.0,Left,1.0,3.0,2.0,Normal,Back,181,76
24,Venezuela,67,70,Caracas Fútbol Club,1400000.0,500.0,Left,1.0,3.0,3.0,Normal,Middle,176,69
25,Germany,67,72,Viktoria Köln,1300000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,190,79
20,Poland,63,72,Widzew Łódź,1100000.0,1000.0,Right,1.0,3.0,3.0,Lean,Forward,176,70
24,Germany,68,73,1. FC Nürnberg,1800000.0,5000.0,Right,1.0,3.0,2.0,Normal,Forward,189,82
29,England,62,62,Salford City,400000.0,4000.0,Right,1.0,3.0,3.0,Normal,Back,178,66
21,Argentina,66,77,Club Atlético Huracán,1900000.0,3000.0,Right,1.0,3.0,3.0,Normal,Middle,170,64
22,Bosnia and Herzegovina,67,76,Angers SCO,2200000.0,6000.0,Right,1.0,3.0,2.0,Normal,Back,182,75
25,Uruguay,63,64,Montevideo City Torque,575000.0,500.0,Right,1.0,3.0,4.0,Lean,Middle,179,63
21,Germany,64,69,SV Wehen Wiesbaden,900000.0,2000.0,Right,1.0,3.0,2.0,Normal,Forward,181,78
19,France,67,79,FC Girondins de Bordeaux,2400000.0,2000.0,Right,1.0,3.0,3.0,Normal,Back,179,77
27,Spain,71,72,UD Ibiza,2200000.0,6000.0,Right,1.0,3.0,2.0,Normal,Forward,188,90
29,Ecuador,65,65,9 de Octubre,600000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,178,77
19,Chile,64,76,Colo-Colo,1400000.0,1000.0,Left,1.0,3.0,3.0,Normal,Back,171,64
20,Germany,61,70,Viktoria Köln,675000.0,850.0,Left,1.0,3.0,2.0,Lean,Back,182,74
31,Bolivia,67,67,Club Atlético Palmaflor,750000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,175,72
22,Republic of Ireland,57,62,Shelbourne FC,250000.0,500.0,Right,1.0,3.0,2.0,Lean,Middle,170,70
25,Honduras,67,70,Cerro Largo Fútbol Club,1400000.0,500.0,Right,1.0,3.0,3.0,Stocky,Forward,189,85
29,Uruguay,62,62,Cerro Largo Fútbol Club,350000.0,500.0,Left,1.0,2.0,2.0,Normal,Back,179,76
22,Côte d'Ivoire,61,69,FC Winterthur,700000.0,1000.0,Left,1.0,3.0,2.0,Normal,Back,173,69
27,Germany,63,65,Rot-Weiß Essen,500000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,182,78
29,Colombia,64,64,Hermanos Colmenarez,575000.0,500.0,Right,1.0,3.0,3.0,Normal,Back,185,81
27,France,64,66,FC Annecy,625000.0,1000.0,Right,1.0,3.0,2.0,Lean,Middle,176,70
31,Brazil,68,68,Ümraniyespor,825000.0,6000.0,Right,1.0,3.0,2.0,Normal,Back,186,77
29,United States,60,60,Finn Harps,210000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,182,80
22,Brazil,65,71,FC Botoşani,1100000.0,3000.0,Right,1.0,3.0,3.0,Lean,Back,175,70
27,Sweden,60,61,Kalmar FF,250000.0,700.0,Right,1.0,3.0,3.0,Normal,Back,180,70
27,Germany,62,62,TSV Havelse,425000.0,550.0,Right,1.0,3.0,2.0,Normal,Middle,184,79
26,Sweden,62,65,Degerfors IF,525000.0,900.0,Right,1.0,3.0,3.0,Stocky,Forward,184,84
23,Peru,68,74,FBC Melgar,1800000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,171,75
24,Netherlands,65,69,Go Ahead Eagles,950000.0,2000.0,Right,1.0,3.0,2.0,Lean,Back,181,71
24,Brazil,67,70,Futebol Clube de Famalicão,1400000.0,3000.0,Right,1.0,4.0,3.0,Normal,Back,177,72
