Age,Overall,Potential,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Body Type,Position,Height,Weight
21,58,70,500000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,174,73
26,70,70,1800000.0,11000.0,Right,1.0,4.0,3.0,Normal,Forward,173,70
22,64,76,1400000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,185,78
20,60,69,550000.0,2000.0,Left,1.0,3.0,3.0,Normal,Reserve,175,72
18,62,79,1000000.0,900.0,Right,1.0,3.0,3.0,Lean,Reserve,178,73
21,62,69,825000.0,1000.0,Right,1.0,2.0,2.0,Normal,Reserve,185,75
26,67,68,1200000.0,500.0,Right,1.0,3.0,3.0,Normal,Back,172,67
32,72,72,1500000.0,9000.0,Right,1.0,3.0,2.0,Normal,Back,188,77
19,64,83,1500000.0,500.0,Right,1.0,3.0,4.0,Normal,Reserve,175,73
19,62,76,950000.0,500.0,Right,1.0,2.0,3.0,Normal,Reserve,174,59
37,69,69,70000.0,8000.0,Right,1.0,3.0,2.0,Normal,Reserve,182,76
21,67,79,2500000.0,500.0,Right,1.0,3.0,4.0,Normal,Middle,168,66
26,78,81,16500000.0,24000.0,Right,1.0,2.0,2.0,Normal,Back,184,80
23,68,74,1900000.0,4000.0,Right,1.0,4.0,3.0,Normal,Back,171,64
26,61,62,400000.0,500.0,Right,1.0,3.0,2.0,Stocky,Forward,182,87
21,65,73,1500000.0,2000.0,Right,1.0,3.0,2.0,Lean,Back,184,76
27,66,69,975000.0,3000.0,Left,1.0,2.0,2.0,Normal,Reserve,184,77
28,66,67,825000.0,4000.0,Right,1.0,3.0,2.0,Normal,Reserve,187,82
25,65,68,850000.0,3000.0,Right,1.0,3.0,2.0,Normal,Reserve,174,68
20,62,70,875000.0,2000.0,Right,1.0,2.0,3.0,Normal,Reserve,175,72
17,57,73,400000.0,500.0,Right,1.0,3.0,3.0,Normal,Reserve,176,77
30,67,67,825000.0,6000.0,Right,1.0,2.0,2.0,Normal,Reserve,184,85
23,69,75,2000000.0,5000.0,Left,1.0,2.0,2.0,Normal,Back,183,77
22,63,71,1000000.0,5000.0,Right,1.0,3.0,2.0,Lean,Back,175,68
22,62,70,900000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,176,74
21,59,73,550000.0,1000.0,Right,1.0,4.0,2.0,Lean,Reserve,171,64
19,63,74,1000000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,181,70
21,65,76,1600000.0,5000.0,Right,1.0,3.0,2.0,Lean,Reserve,179,77
18,58,73,475000.0,600.0,Right,1.0,3.0,2.0,Normal,Reserve,171,67
21,59,68,500000.0,1000.0,Right,1.0,3.0,3.0,Normal,Reserve,175,70
20,60,70,550000.0,500.0,Right,1.0,3.0,3.0,Normal,Reserve,176,75
25,63,66,650000.0,2000.0,Right,1.0,3.0,2.0,Normal,Forward,185,78
29,70,70,700000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,188,83
27,62,62,425000.0,1000.0,Right,1.0,2.0,3.0,Normal,Reserve,180,73
22,63,72,1000000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,176,65
24,72,74,3000000.0,56000.0,Right,1.0,5.0,4.0,Lean,Reserve,173,66
24,65,70,1000000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,183,75
20,62,72,875000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,184,71
21,71,81,4200000.0,500.0,Left,1.0,4.0,4.0,Lean,Middle,171,63
21,63,73,1000000.0,500.0,Right,1.0,3.0,3.0,Normal,Reserve,181,77
22,63,70,925000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,176,73
26,64,65,700000.0,3000.0,Left,1.0,4.0,3.0,Lean,Forward,183,73
19,60,70,525000.0,500.0,Right,1.0,3.0,3.0,Lean,Reserve,170,68
22,63,70,925000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,186,82
19,62,77,900000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,174,73
32,63,63,100000.0,3000.0,Right,1.0,2.0,2.0,Lean,Reserve,173,70
18,62,76,925000.0,850.0,Left,1.0,3.0,3.0,Lean,Reserve,186,77
24,63,69,700000.0,1000.0,Right,1.0,3.0,2.0,Normal,Back,186,83
23,71,78,3800000.0,27000.0,Right,1.0,3.0,3.0,Normal,Reserve,190,88
21,62,71,850000.0,550.0,Right,1.0,2.0,2.0,Lean,Back,173,58
20,63,74,1100000.0,3000.0,Left,1.0,2.0,2.0,Normal,Reserve,179,72
24,64,71,1100000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,184,74
17,61,80,825000.0,1000.0,Right,1.0,4.0,3.0,Lean,Reserve,177,69
19,70,81,3200000.0,3000.0,Right,1.0,3.0,2.0,Normal,Reserve,185,78
21,66,74,1900000.0,4000.0,Right,1.0,3.0,3.0,Normal,Reserve,193,85
24,63,68,725000.0,900.0,Right,1.0,3.0,3.0,Normal,Reserve,166,61
27,66,67,875000.0,5000.0,Right,1.0,3.0,2.0,Lean,Reserve,184,77
20,65,78,1700000.0,4000.0,Right,1.0,3.0,2.0,Normal,Reserve,179,71
30,70,70,1600000.0,4000.0,Right,2.0,3.0,3.0,Normal,Forward,186,85
18,60,72,300000.0,900.0,Left,1.0,3.0,2.0,Normal,Reserve,166,60
27,66,66,925000.0,4000.0,Right,1.0,3.0,3.0,Lean,Forward,183,70
26,70,72,2000000.0,3000.0,Right,1.0,3.0,3.0,Normal,Forward,194,91
19,64,77,1400000.0,4000.0,Right,1.0,3.0,2.0,Normal,Reserve,188,78
17,64,81,1500000.0,2000.0,Left,1.0,3.0,3.0,Lean,Reserve,174,65
19,63,78,1100000.0,2000.0,Right,1.0,3.0,3.0,Lean,Reserve,183,70
19,66,80,2000000.0,13000.0,Right,1.0,3.0,3.0,Lean,Reserve,179,67
33,62,62,250000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,180,71
22,60,68,550000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,187,77
22,60,70,550000.0,2000.0,Right,1.0,3.0,3.0,Normal,Reserve,167,69
21,66,77,1800000.0,3000.0,Right,1.0,3.0,2.0,Lean,Reserve,172,68
21,62,71,900000.0,2000.0,Left,1.0,3.0,2.0,Normal,Reserve,180,75
22,66,75,1800000.0,4000.0,Right,1.0,2.0,2.0,Normal,Back,179,75
21,60,68,550000.0,550.0,Right,1.0,3.0,2.0,Lean,Middle,180,70
28,65,65,650000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,168,66
30,68,68,1200000.0,500.0,Right,1.0,4.0,3.0,Normal,Reserve,178,83
22,67,76,2200000.0,12000.0,Left,1.0,2.0,2.0,Lean,Reserve,184,70
30,71,71,1500000.0,3000.0,Left,1.0,2.0,2.0,Normal,Back,186,80
32,64,64,400000.0,1000.0,Left,1.0,3.0,2.0,Normal,Back,185,78
21,60,69,525000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,180,70
25,64,68,700000.0,2000.0,Right,1.0,3.0,3.0,Normal,Reserve,175,71
24,62,64,525000.0,1000.0,Left,1.0,3.0,2.0,Normal,Reserve,183,73
28,71,71,1900000.0,6000.0,Right,1.0,3.0,2.0,Lean,Forward,192,82
25,66,67,1000000.0,3000.0,Right,1.0,4.0,3.0,Lean,Forward,187,77
17,65,80,1600000.0,1000.0,Left,1.0,3.0,2.0,Normal,Reserve,172,64
25,73,77,3800000.0,25000.0,Right,1.0,2.0,2.0,Normal,Back,183,79
21,61,69,725000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,183,75
24,75,79,7000000.0,18000.0,Right,1.0,3.0,2.0,Lean,Back,191,84
20,61,69,675000.0,500.0,Left,1.0,3.0,3.0,Normal,Reserve,178,66
20,61,70,725000.0,2000.0,Left,1.0,2.0,3.0,Normal,Reserve,170,70
19,60,71,525000.0,1000.0,Right,1.0,5.0,2.0,Normal,Reserve,185,70
21,59,72,550000.0,2000.0,Right,1.0,3.0,3.0,Normal,Reserve,186,81
34,76,76,2400000.0,21000.0,Left,2.0,3.0,2.0,Normal,Back,190,83
25,67,67,1100000.0,8000.0,Right,1.0,3.0,3.0,Lean,Reserve,169,65
20,59,72,550000.0,600.0,Right,1.0,3.0,2.0,Lean,Reserve,180,72
31,61,61,220000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,188,76
20,60,74,600000.0,5000.0,Right,1.0,3.0,2.0,Normal,Reserve,166,64
19,59,74,500000.0,500.0,Right,1.0,3.0,3.0,Normal,Reserve,182,75
21,64,70,875000.0,500.0,Left,1.0,3.0,2.0,Lean,Reserve,182,76
24,60,65,375000.0,1000.0,Right,1.0,3.0,2.0,Stocky,Reserve,170,73
19,61,73,775000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,180,71
22,62,70,850000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,179,72
30,76,76,6000000.0,27000.0,Right,2.0,4.0,2.0,Lean,Back,190,77
23,61,65,425000.0,750.0,Right,1.0,3.0,2.0,Normal,Reserve,182,77
23,58,65,400000.0,500.0,Left,1.0,3.0,2.0,Normal,Reserve,180,76
30,62,62,325000.0,4000.0,Right,1.0,3.0,2.0,Normal,Back,198,92
25,72,76,2900000.0,900.0,Right,1.0,3.0,2.0,Normal,Reserve,192,84
28,63,63,475000.0,500.0,Left,1.0,4.0,2.0,Normal,Reserve,170,63
21,66,81,2000000.0,3000.0,Right,1.0,3.0,2.0,Normal,Back,182,74
18,65,78,1700000.0,4000.0,Left,1.0,3.0,3.0,Normal,Reserve,185,80
30,63,63,425000.0,500.0,Right,1.0,2.0,2.0,Normal,Reserve,175,77
32,62,62,170000.0,3000.0,Right,1.0,4.0,3.0,Normal,Reserve,182,80
25,65,69,575000.0,5000.0,Right,1.0,3.0,2.0,Normal,Reserve,179,71
24,64,68,775000.0,700.0,Right,1.0,3.0,3.0,Normal,Reserve,178,75
21,62,72,900000.0,850.0,Left,1.0,3.0,3.0,Normal,Reserve,188,78
17,60,77,600000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,186,80
16,64,84,1600000.0,800.0,Right,1.0,5.0,3.0,Normal,Reserve,175,70
22,65,72,1400000.0,2000.0,Right,1.0,2.0,2.0,Normal,Reserve,177,74
26,63,63,400000.0,3000.0,Left,1.0,4.0,3.0,Normal,Reserve,182,84
23,71,74,2300000.0,6000.0,Right,1.0,2.0,2.0,Normal,Reserve,188,80
26,64,64,650000.0,500.0,Right,1.0,4.0,4.0,Normal,Reserve,177,72
20,63,73,1100000.0,8000.0,Right,1.0,3.0,2.0,Normal,Reserve,175,77
23,64,72,1200000.0,2000.0,Right,1.0,2.0,2.0,Normal,Reserve,171,72
22,67,73,1600000.0,3000.0,Right,1.0,4.0,3.0,Lean,Middle,179,72
21,65,78,1800000.0,5000.0,Right,1.0,3.0,3.0,Lean,Reserve,175,65
23,67,75,2300000.0,4000.0,Right,1.0,2.0,3.0,Normal,Forward,186,82
22,64,73,1300000.0,5000.0,Left,1.0,3.0,2.0,Lean,Reserve,180,72
21,65,73,1600000.0,500.0,Right,1.0,3.0,3.0,Lean,Reserve,169,65
22,62,72,850000.0,500.0,Right,1.0,3.0,3.0,Lean,Reserve,180,72
23,65,73,1600000.0,10000.0,Right,1.0,3.0,3.0,Lean,Reserve,177,75
24,60,63,325000.0,1000.0,Left,1.0,4.0,2.0,Lean,Reserve,175,68
27,62,63,425000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,178,68
29,67,67,900000.0,500.0,Right,1.0,2.0,2.0,Normal,Reserve,178,71
20,67,77,2300000.0,5000.0,Right,1.0,3.0,3.0,Lean,Reserve,177,71
27,66,66,925000.0,3000.0,Right,1.0,3.0,2.0,Stocky,Reserve,185,78
22,63,74,1100000.0,5000.0,Right,1.0,3.0,3.0,Lean,Middle,182,68
32,62,62,325000.0,500.0,Right,1.0,2.0,3.0,Normal,Middle,182,85
30,72,72,1900000.0,800.0,Right,1.0,2.0,2.0,Normal,Back,185,80
21,63,70,925000.0,500.0,Left,1.0,3.0,2.0,Normal,Reserve,175,72
17,60,78,625000.0,500.0,Left,1.0,3.0,3.0,Normal,Reserve,169,67
20,66,80,2100000.0,12000.0,Right,1.0,3.0,3.0,Lean,Reserve,183,73
20,60,70,550000.0,750.0,Right,1.0,2.0,2.0,Lean,Reserve,181,72
24,65,69,1000000.0,500.0,Left,1.0,3.0,3.0,Normal,Reserve,184,85
22,73,82,6500000.0,17000.0,Right,1.0,3.0,2.0,Normal,Reserve,188,78
22,59,67,500000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,178,70
21,74,85,9000000.0,8000.0,Left,1.0,2.0,2.0,Normal,Reserve,192,89
20,58,67,450000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,172,68
21,65,76,1600000.0,2000.0,Right,1.0,3.0,3.0,Lean,Reserve,180,75
25,65,68,950000.0,4000.0,Right,1.0,4.0,3.0,Normal,Reserve,180,73
39,65,65,240000.0,2000.0,Right,2.0,4.0,3.0,Normal,Reserve,170,73
23,63,69,750000.0,2000.0,Right,1.0,2.0,3.0,Lean,Reserve,170,64
24,71,76,2600000.0,21000.0,Left,1.0,3.0,2.0,Normal,Back,182,78
25,63,68,725000.0,4000.0,Left,1.0,3.0,2.0,Normal,Reserve,192,82
21,65,71,1100000.0,500.0,Left,1.0,2.0,2.0,Normal,Reserve,170,67
25,70,74,2200000.0,550.0,Right,1.0,3.0,3.0,Normal,Reserve,180,75
21,58,67,450000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,187,82
25,71,78,3400000.0,13000.0,Right,1.0,3.0,2.0,Normal,Reserve,192,86
29,70,70,1300000.0,10000.0,Right,1.0,3.0,2.0,Stocky,Back,185,84
32,70,70,1100000.0,14000.0,Right,1.0,3.0,2.0,Stocky,Reserve,185,80
18,59,71,525000.0,500.0,Right,1.0,3.0,3.0,Normal,Reserve,175,72
29,64,64,575000.0,500.0,Right,1.0,3.0,3.0,Normal,Back,176,72
21,66,74,1800000.0,500.0,Left,1.0,2.0,2.0,Normal,Back,171,67
20,61,72,725000.0,500.0,Right,1.0,2.0,2.0,Normal,Reserve,182,69
19,59,71,525000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,180,72
26,62,63,475000.0,4000.0,Right,1.0,3.0,3.0,Normal,Reserve,168,65
21,70,81,3400000.0,15000.0,Right,1.0,2.0,2.0,Lean,Reserve,178,73
29,66,66,750000.0,4000.0,Left,1.0,3.0,2.0,Normal,Back,180,73
19,58,71,475000.0,500.0,Right,1.0,3.0,3.0,Lean,Middle,177,62
19,60,72,550000.0,650.0,Right,1.0,2.0,3.0,Lean,Reserve,180,79
21,67,78,2300000.0,3000.0,Right,1.0,3.0,3.0,Normal,Forward,188,83
21,61,69,700000.0,500.0,Left,1.0,2.0,2.0,Lean,Reserve,178,74
21,62,69,775000.0,3000.0,Right,1.0,3.0,2.0,Stocky,Reserve,170,66
27,60,63,275000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,178,77
19,59,75,575000.0,7000.0,Right,1.0,3.0,2.0,Lean,Reserve,177,67
22,63,71,1100000.0,4000.0,Right,1.0,2.0,2.0,Lean,Reserve,187,76
34,61,61,110000.0,500.0,Right,1.0,3.0,2.0,Stocky,Middle,182,76
25,64,69,875000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,190,80
26,63,66,550000.0,2000.0,Left,1.0,3.0,2.0,Normal,Back,185,78
22,68,78,2600000.0,3000.0,Left,1.0,3.0,2.0,Normal,Reserve,180,71
21,59,70,500000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,166,70
18,58,75,525000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,165,65
21,63,70,900000.0,500.0,Right,1.0,2.0,2.0,Lean,Reserve,184,72
20,62,78,1000000.0,10000.0,Right,1.0,4.0,2.0,Normal,Reserve,178,76
19,58,74,525000.0,6000.0,Left,1.0,3.0,2.0,Lean,Reserve,186,70
26,64,65,700000.0,1000.0,Left,1.0,3.0,3.0,Normal,Reserve,186,85
21,59,68,500000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,173,63
16,58,74,500000.0,500.0,Left,1.0,3.0,2.0,Lean,Reserve,181,66
18,58,71,450000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,186,70
19,65,78,1700000.0,3000.0,Right,1.0,3.0,3.0,Lean,Reserve,181,73
20,60,71,550000.0,3000.0,Right,1.0,2.0,2.0,Normal,Reserve,175,68
20,63,71,1100000.0,2000.0,Right,1.0,3.0,3.0,Stocky,Reserve,164,63
24,65,70,1000000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,177,76
22,64,73,1200000.0,4000.0,Right,1.0,3.0,2.0,Lean,Reserve,195,79
19,60,77,600000.0,500.0,Right,1.0,3.0,3.0,Lean,Reserve,192,87
30,65,65,700000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,181,73
21,63,72,1100000.0,1000.0,Right,1.0,3.0,3.0,Lean,Middle,179,71
22,68,77,2500000.0,3000.0,Right,1.0,3.0,2.0,Stocky,Reserve,185,89
24,63,66,650000.0,2000.0,Left,1.0,3.0,3.0,Normal,Reserve,175,74
27,66,67,875000.0,6000.0,Right,1.0,3.0,2.0,Normal,Middle,188,75
33,67,67,475000.0,6000.0,Right,1.0,2.0,2.0,Normal,Reserve,185,85
35,69,69,80000.0,7000.0,Right,2.0,3.0,2.0,Normal,Back,183,83
28,65,65,725000.0,4000.0,Right,1.0,4.0,3.0,Normal,Reserve,187,79
26,62,64,450000.0,2000.0,Left,1.0,3.0,2.0,Normal,Middle,181,81
26,67,68,700000.0,2000.0,Right,1.0,5.0,3.0,Lean,Reserve,183,75
17,56,76,375000.0,500.0,Right,1.0,3.0,3.0,Lean,Reserve,175,70
25,67,72,1500000.0,4000.0,Right,1.0,5.0,3.0,Normal,Reserve,175,72
23,68,75,2400000.0,10000.0,Right,1.0,3.0,2.0,Stocky,Forward,183,81
23,63,70,975000.0,1000.0,Left,1.0,3.0,3.0,Lean,Reserve,177,73
17,61,79,775000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,180,73
20,65,74,1500000.0,2000.0,Left,1.0,2.0,2.0,Normal,Reserve,183,77
22,62,72,850000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,175,67
25,63,67,625000.0,500.0,Left,1.0,3.0,2.0,Lean,Back,174,72
23,65,72,1400000.0,5000.0,Right,1.0,3.0,3.0,Lean,Middle,172,63
22,69,77,3200000.0,20000.0,Right,1.0,3.0,3.0,Lean,Reserve,183,71
26,63,63,525000.0,4000.0,Right,1.0,3.0,2.0,Lean,Reserve,181,80
22,62,68,600000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,174,66
22,63,72,1000000.0,8000.0,Left,1.0,3.0,2.0,Lean,Reserve,180,70
22,59,66,425000.0,2000.0,Right,1.0,2.0,2.0,Normal,Reserve,179,78
25,66,71,1300000.0,2000.0,Right,1.0,3.0,3.0,Lean,Back,185,74
25,64,65,700000.0,2000.0,Left,1.0,2.0,3.0,Normal,Reserve,170,75
19,63,77,1100000.0,2000.0,Right,1.0,2.0,2.0,Normal,Reserve,187,80
20,65,77,1700000.0,4000.0,Left,1.0,2.0,3.0,Normal,Reserve,170,69
17,59,78,550000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,171,70
20,57,63,230000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,175,70
19,62,77,900000.0,4000.0,Right,1.0,3.0,2.0,Lean,Reserve,173,73
23,68,75,2400000.0,500.0,Right,1.0,3.0,3.0,Stocky,Forward,194,90
20,62,75,950000.0,5000.0,Right,1.0,3.0,3.0,Normal,Reserve,185,72
19,60,73,575000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,186,69
26,64,64,650000.0,3000.0,Right,1.0,3.0,3.0,Normal,Forward,180,74
22,64,75,1300000.0,3000.0,Right,1.0,3.0,3.0,Normal,Back,177,69
20,59,72,550000.0,850.0,Right,1.0,3.0,2.0,Normal,Reserve,173,65
22,63,70,925000.0,4000.0,Left,1.0,3.0,2.0,Normal,Reserve,189,83
24,70,73,2200000.0,26000.0,Right,1.0,2.0,3.0,Lean,Reserve,192,80
22,68,76,2600000.0,2000.0,Right,1.0,2.0,2.0,Lean,Back,187,75
22,67,80,2400000.0,17000.0,Right,1.0,3.0,2.0,Lean,Back,188,78
21,62,70,900000.0,800.0,Right,1.0,3.0,3.0,Lean,Forward,185,82
19,58,70,475000.0,700.0,Right,1.0,3.0,2.0,Normal,Reserve,180,74
19,58,70,475000.0,3000.0,Right,1.0,3.0,2.0,Lean,Reserve,183,78
18,59,76,575000.0,500.0,Left,1.0,3.0,2.0,Lean,Reserve,175,60
25,63,66,650000.0,500.0,Left,1.0,3.0,3.0,Normal,Reserve,185,78
20,64,74,1300000.0,2000.0,Right,1.0,3.0,3.0,Normal,Reserve,168,61
22,63,69,775000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,169,69
20,62,76,950000.0,1000.0,Left,1.0,3.0,3.0,Normal,Reserve,179,73
25,64,68,725000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,189,80
25,60,65,325000.0,900.0,Right,1.0,3.0,2.0,Normal,Reserve,177,73
19,63,77,1100000.0,5000.0,Left,1.0,3.0,3.0,Lean,Reserve,168,55
29,68,68,1000000.0,8000.0,Right,1.0,4.0,2.0,Normal,Reserve,185,86
25,65,69,925000.0,500.0,Right,1.0,3.0,3.0,Normal,Reserve,173,75
27,69,70,1400000.0,6000.0,Right,1.0,3.0,2.0,Normal,Back,186,72
18,62,80,1000000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,188,80
19,62,76,900000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,185,75
22,60,69,525000.0,700.0,Right,1.0,2.0,2.0,Normal,Reserve,172,73
18,64,82,1500000.0,4000.0,Left,1.0,3.0,3.0,Normal,Reserve,187,75
26,65,66,850000.0,500.0,Right,1.0,4.0,3.0,Lean,Middle,176,68
18,61,78,825000.0,800.0,Left,1.0,5.0,2.0,Normal,Reserve,182,75
20,64,78,1400000.0,1000.0,Right,1.0,3.0,3.0,Normal,Middle,168,69
19,63,77,1100000.0,4000.0,Right,1.0,3.0,2.0,Lean,Reserve,175,65
27,69,70,1600000.0,22000.0,Left,1.0,3.0,3.0,Normal,Reserve,188,77
21,62,73,825000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,186,75
28,63,63,475000.0,700.0,Right,1.0,4.0,2.0,Normal,Reserve,182,80
25,62,67,575000.0,800.0,Right,1.0,3.0,3.0,Normal,Reserve,178,75
28,62,62,400000.0,500.0,Right,1.0,4.0,3.0,Lean,Reserve,180,78
25,64,68,750000.0,3000.0,Left,1.0,2.0,2.0,Normal,Reserve,176,80
20,64,75,1300000.0,3000.0,Right,1.0,3.0,3.0,Normal,Reserve,171,68
20,59,70,500000.0,500.0,Right,1.0,3.0,3.0,Lean,Reserve,180,69
21,62,73,900000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,177,66
21,67,72,1500000.0,3000.0,Right,1.0,3.0,2.0,Normal,Back,174,72
24,63,70,900000.0,1000.0,Right,1.0,3.0,2.0,Normal,Middle,178,75
21,60,71,525000.0,3000.0,Right,1.0,3.0,2.0,Normal,Reserve,178,72
20,62,71,875000.0,500.0,Right,1.0,3.0,3.0,Normal,Reserve,175,68
22,64,73,1200000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,183,70
19,60,69,525000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,165,62
21,62,71,850000.0,500.0,Right,1.0,2.0,2.0,Normal,Reserve,177,77
29,55,55,120000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,177,74
23,61,66,500000.0,500.0,Right,1.0,2.0,3.0,Normal,Reserve,179,71
19,63,78,1100000.0,800.0,Right,1.0,3.0,2.0,Normal,Reserve,183,75
25,69,74,1900000.0,4000.0,Left,1.0,3.0,2.0,Normal,Back,181,76
21,59,67,475000.0,500.0,Right,1.0,3.0,2.0,Stocky,Reserve,181,76
20,62,71,825000.0,5000.0,Right,1.0,3.0,2.0,Lean,Reserve,176,71
24,67,70,1400000.0,500.0,Left,1.0,3.0,3.0,Normal,Middle,176,69
33,81,81,7500000.0,80000.0,Right,3.0,3.0,2.0,Normal,Reserve,190,88
25,67,72,1300000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,190,79
21,63,75,1200000.0,2000.0,Right,1.0,4.0,3.0,Normal,Reserve,175,69
20,63,72,1100000.0,1000.0,Right,1.0,3.0,3.0,Lean,Forward,176,70
18,64,83,1500000.0,2000.0,Right,1.0,5.0,3.0,Stocky,Reserve,188,78
22,57,60,90000.0,3000.0,Right,1.0,3.0,2.0,Normal,Reserve,170,65
21,62,69,800000.0,2000.0,Right,1.0,3.0,3.0,Stocky,Reserve,168,56
24,68,73,1800000.0,5000.0,Right,1.0,3.0,2.0,Normal,Forward,189,82
18,60,74,550000.0,500.0,Right,1.0,3.0,2.0,Lean,Reserve,184,74
29,62,62,400000.0,4000.0,Right,1.0,3.0,3.0,Normal,Back,178,66
19,62,74,900000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,185,75
31,70,70,1100000.0,500.0,Left,1.0,2.0,2.0,Normal,Reserve,172,65
18,61,76,750000.0,800.0,Left,1.0,3.0,2.0,Normal,Reserve,164,62
27,74,74,3900000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,189,79
21,66,77,1900000.0,3000.0,Right,1.0,3.0,3.0,Normal,Middle,170,64
20,60,72,600000.0,500.0,Left,1.0,2.0,2.0,Lean,Reserve,169,69
19,54,60,160000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,182,78
20,62,72,875000.0,1000.0,Right,1.0,2.0,3.0,Normal,Reserve,175,73
19,61,71,700000.0,850.0,Right,1.0,3.0,3.0,Normal,Reserve,180,75
22,67,76,2200000.0,6000.0,Right,1.0,3.0,2.0,Normal,Back,182,75
20,59,63,325000.0,6000.0,Right,1.0,3.0,2.0,Normal,Reserve,178,77
19,56,70,350000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,176,70
25,63,64,575000.0,500.0,Right,1.0,3.0,4.0,Lean,Middle,179,63
20,68,76,2700000.0,14000.0,Right,1.0,3.0,3.0,Normal,Reserve,185,72
24,57,62,230000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,174,75
26,64,65,525000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,187,80
28,74,74,700000.0,2000.0,Left,1.0,2.0,2.0,Normal,Back,185,78
22,58,63,300000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,177,72
20,58,73,500000.0,3000.0,Left,1.0,2.0,3.0,Normal,Reserve,180,78
28,62,62,350000.0,2000.0,Right,1.0,3.0,2.0,Normal,Reserve,180,80
19,61,72,700000.0,4000.0,Right,1.0,3.0,2.0,Stocky,Reserve,173,75
21,64,69,900000.0,2000.0,Right,1.0,3.0,2.0,Normal,Forward,181,78
21,61,72,700000.0,1000.0,Left,1.0,3.0,2.0,Normal,Reserve,179,71
28,62,62,350000.0,800.0,Right,1.0,2.0,3.0,Normal,Reserve,171,69
19,62,74,900000.0,1000.0,Right,1.0,3.0,2.0,Normal,Reserve,181,76
19,67,79,2400000.0,2000.0,Right,1.0,3.0,3.0,Normal,Back,179,77
21,60,67,500000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,189,83
27,71,72,2200000.0,6000.0,Right,1.0,3.0,2.0,Normal,Forward,188,90
23,61,69,725000.0,1000.0,Right,1.0,3.0,2.0,Lean,Reserve,185,73
